Account_ID,Name,Display_Name,Type,City,State,Phone,Email,OMS_Requests,Booked,Declined,Expired,Book_Rate,Last_Request_Date,Last_Booked_Date
0011K00002Hi1ydQAB,Double H Equipment - Wauchula FL,Double H Equipment,Rental House/Dealer,Wauchula,,8637670700,,2,0,1,0,0.0%,2026-02-12,
001Ah0000043iNdIAI,Chet's Rent-All - Berkley MI,,Rental House/Dealer,Berkley,Michigan,2485430118,rochester@chetsrentall.com,2,0,1,1,0.0%,2026-02-13,
0014100001JZ04nAAD,Hugg & Hall Equipment Co - Oklahoma City OK,Hugg & Hall Equipment,Rental House/Dealer,Oklahoma City,Oklahoma,4056704343,jamie.hext@hugghall.com,2,0,0,1,0.0%,2026-01-21,
001OJ00000KnrMFYAZ,Equipment Share - Texarkana AR,,Rental House/Dealer,Texarkana,Arkansas,+18703304920,,2,2,0,0,100.0%,2026-02-03,2026-02-03
0011K00002X8XtMQAV,Reddy Rents - Yuma AZ,,Rental House/Dealer,Yuma,Arizona,9287824349,,2,0,1,0,0.0%,2026-02-10,
0011K00002GoiflQAB,Sunstate Equipment - Forth Worth TX,Sunstate Equipment Co. ,Partner,Fort Worth,Texas,8558088875,dozr@sunstateequip.com,2,0,2,0,0.0%,2025-12-31,
0011K00002X6AObQAN,Western Materials Handling - Red Deere AB,,Rental House/Dealer,Red Deer,Alberta,4033416670,,2,0,0,2,0.0%,2026-01-12,
001OJ00000DbGHdYAN,Equipment Share - Hartford CT,,Rental House/Dealer,Hartford,Connecticut,+19593333470,,2,2,0,0,100.0%,2026-02-13,2026-02-13
0014100000ANCX7AAP,Dom's High Tech Equipment Rental - Woodbridge ON,Dom`s High Tech Equipment Rental,Rental House/Dealer,Vaughan,Ontario,4165668132,dleo@rogers.com,2,0,0,2,0.0%,2025-12-18,
0011K00002MYAlRQAX,Bobcat of Windsor - Windsor ON,,Rental House/Dealer,Windsor,ON,5197370120,,2,0,0,1,0.0%,2026-01-13,
001OJ00000QHs1vYAD,Westside Equipment LLC - Tolleson AZ,,Rental House/Dealer,Avondale,AZ,3233990495,,2,0,1,0,0.0%,2026-02-06,
0011K00002VlWcAQAV,TWR Equipment - Miami FL,,Rental House/Dealer,Medley,Florida,7542071763,sales@twrequipment.com,2,0,0,0,0.0%,2026-02-12,
0011K00002QNn68QAD,NBA Rentals - Stevenson Ranch CA,,Rental House/Dealer,Stevenson Ranch,California,8188588543,nbarental@gmail.com,2,0,0,1,0.0%,2025-11-20,
0014100001mMlL7AAK,Briggs Equipment - Dallas TX,Briggs Equipment,Rental House/Dealer,,,+12143514511,mark.ward@briggsequipment.com,2,0,0,0,0.0%,2025-12-05,
0011K00002VOju3QAD,Horizon Equipment Rentals - Mount Airy NC,,Rental House/Dealer,Mt Airy,North Carolina,2762368108,,2,0,2,0,0.0%,2026-02-09,
0011K00002L6erwQAB,Bobcat of McMinnville TN,,Rental House/Dealer,McMinnville,Tennessee,9314884767,jwalker@bobcatofmcminnville.com,2,0,0,2,0.0%,2026-02-06,
0011K00002VQ4MUQA1,JAC Rentals - Beaumont TX,,Rental House/Dealer,Beaumont,Texas,+14097820836,,2,1,0,1,50.0%,2025-12-31,2025-12-31
0011K00002QmA2mQAF,Woolwich Rentals & Sales - Elmira ON,,Rental House/Dealer,Elmira,Ontario,5196690524,devon@reistindustries.com,2,0,0,0,0.0%,2025-12-01,
0011K000024ddnDQAQ,"Craneworks Rentalworks - Birmingham, AL","Craneworks Rentalworks - Birmingham, AL",Rental House/Dealer,Birmingham,Alabama,2059128600,,2,0,0,1,0.0%,2025-12-10,
60896c378025381e4eca81c2,Superior Rents - Wichita KS,,Rental House/Dealer,Wichita,KS,3167227600,wichita@superiorrents.com,2,0,2,0,0.0%,2026-01-21,
0011K00002TX0t5QAD,Downtown Rental & Building Supplies - Toronto ON,,Rental House/Dealer,Toronto,Ontario,4165338591,batista@downtownrental.net,2,0,0,0,0.0%,2026-02-13,
0011K00002VRA8SQAX,Leavitt Machinery - Belle River ON,,Rental House/Dealer,Belle River,Ontario,15197276630,dozr@leavitt.ca,2,0,2,0,0.0%,2025-11-21,
0011K00002801f4QAA,Ecco Equipment Corporation - Caldwell (Boise) ID,"Ecco Equipment Corporation - Williston, ND",Rental House/Dealer,Caldwell,Idaho,2084593800,,2,0,1,0,0.0%,2025-12-09,
001OJ000001ummCYAQ,Jamco - Jacksonville FL,,Rental House/Dealer,Jacksonville,Florida,8668485400,jamcorentals@jamco1.com,2,0,0,1,0.0%,2025-11-19,
0011K00002VPHBtQAP,C & B Material Handling - St Rose LA,,Rental House/Dealer,Saint Rose,Louisiana,15044633400,kaiserb@burwellmh.com,2,0,1,1,0.0%,2026-01-08,
0011K00002X63oCQAR,Liftway Material Handling Solutions - Brantford ON,,Rental House/Dealer,Brantford,Ontario,8005438929,gcooper@liftway.ca,2,0,0,0,0.0%,2026-01-23,
001Ah0000043gOkIAI,WBC Rental Center - Kingfisher OK,,Rental House/Dealer,Kingfisher,Oklahoma,4053756774,wbcrental@pldi.net,2,0,1,0,0.0%,2026-01-16,
0011K00002TBN15QAH,Pioneer Equipment Company - Jacksonville FL,,Rental House/Dealer,Jacksonville,Florida,9047322151,admin@pioneerjax.com,2,1,0,0,50.0%,2025-12-23,2025-12-23
001OJ00000VjX1HYAV,Bulletproof Rentals - Loganville GA,,Rental House/Dealer,Loganville,Georgia,14705232817,rene@rentbulletproof.com,2,0,0,1,0.0%,2025-11-20,
6930a59dfe82a6001e8e9e8e,"101 Equipment Rentals - Santa Rosa, CA",,Rental House/Dealer,Santa Rosa,California,+17075287368,steve@101equipmentrentals.com,2,1,0,0,50.0%,2025-12-16,2025-12-16
68264c455e7fff0016a73764,Hertz USA - Lansing MI - Feldman Chevrolet Of Lansing,,Rental House/Dealer,Lansing,MI,15173477503,hertzusa@dozr.com,2,0,0,1,0.0%,2025-11-23,
0011K00002Ty0pKQAR,Riggs Cat - Benton AR,,Rental House/Dealer,Benton,Arkansas,+15015704300,,2,1,0,0,50.0%,2026-01-15,2026-01-15
67f518c8e4ee5a0022e78d27,Atrium Arborist Aerials - Lutz FL,,Rental House/Dealer,Lutz,FL,8134440161,,2,0,1,0,0.0%,2026-01-07,
0011K00002UlMzwQAF,Simplex Equipment Rental - Hull QC,,Rental House/Dealer,Gatineau,Québec,8197785000,,2,0,0,0,0.0%,2025-11-19,
0011K00002NvJ5TQAV,Sun Rental Center - Mentor OH,,Rental House/Dealer,Mentor,Ohio,4409426106,,2,1,1,0,50.0%,2026-01-22,2026-01-22
0011K00002RiBfTQAV,TL Gold Rents - Jesup GA,,Rental House/Dealer,Jesup,Georgia,+19124027822,tlgoldrents@gmail.com,2,0,1,0,0.0%,2026-02-13,
69616da8ed667d001e437e63,"Wilson Equipment - Central Point, OR",,Rental House/Dealer,Central Point,Oregon,+15418303966,rental@wilsonequipment.net,2,2,0,0,100.0%,2026-01-09,2026-01-09
001Ah000003fS4TIAU,Christopher Equipment - Shelbyville TN,,Rental House/Dealer,Shelbyville,Tennessee,9316840505,rental@christopherequipment.com,2,0,0,2,0.0%,2025-12-04,
001Ah0000073XjJIAU,Carolina Industrial Trucks - Charlotte NC,,Rental House/Dealer,Charlotte,North Carolina,7045887388,mshepherd@citrucks.com,2,2,0,0,100.0%,2026-01-27,2026-01-27
0014100000ik5kvAAA,Best Line Equipment - Allentown PA,Best Line Leasing,Rental House/Dealer,Allentown,Pennsylvania,4842233814,counter600@bestline.com,2,0,0,1,0.0%,2025-12-04,
001OJ00000LHkGuYAL,T&T Heavy Equipment Rentals - Herkimer NY,,Rental House/Dealer,Herkimer,New York,+13153607304,,2,0,0,1,0.0%,2026-02-02,
0011K00002TDrWcQAL,Darr Equipment Co - San Antonio TX,,Rental House/Dealer,San Antonio,Texas,2102995171,,2,0,1,1,0.0%,2026-02-16,
0014100001JZ03LAAT,Asheville Hwy Rental - Greenville SC,Greenville Rental,Rental House/Dealer,Spartanburg,South Carolina,8645836393,info@ashevillehwyrental.com,2,1,0,0,50.0%,2026-02-16,2026-02-16
0011K00002TBLbRQAX,Stowers Machinery (Cat) - Kingsport TN,,Rental House/Dealer,Kingsport,Tennessee,4233230400,,2,0,0,0,0.0%,2025-11-25,
0014100001JYrifAAD,Fraza - Sterling Heights MI,Fraza Forklifts of Detroit,N/A,Sterling Heights,Michigan,8668575438,info@frazagroup.com,2,0,0,0,0.0%,2026-02-13,
0011K00002Gohz2QAB,Sunstate Equipment - Baldwin Park CA,Sunstate Equipment Co. ,Rental House/Dealer,Baldwin Park,CA,8558088875,dozr@sunstateequip.com,2,0,1,0,0.0%,2025-12-08,
0014100001QO0xRAAT,Bottom Line Equipment LLC - Beaumont TX,Bottom Line Equipment LLC,Rental House/Dealer,Beaumont,Texas,12817450681,bradh@bottomlineequipment.com,2,0,1,0,0.0%,2025-12-30,
001Ah000006xSMIIA2,Pape Material Handling - Modesto CA,,Rental House/Dealer,Modesto,California,2095261577,,2,0,0,1,0.0%,2025-12-10,
684700bd4c8ca80017d43a1a,Quick Equip Rentals - Acton CA,,Rental House/Dealer,Acton,California,17479992499,pts.niko@gmail.com,2,0,1,0,0.0%,2025-12-11,
0014100001JYrW9AAL,Bobcat of New York City - Maspeth NY,Bobcat of New York City,N/A,,New York,7183667930,,2,0,0,0,0.0%,2026-01-28,
63924dfbfbbac5001a8cd0e8,Nakhleh Equipment Rentals,,Rental House/Dealer,Collierville,TN,9012196082,nakhlehh@aol.com,2,0,0,1,0.0%,2026-01-28,
0011K00002WNqF4QAL,Superior Forklift Repair Inc. - Fitchburg MA,,Rental House/Dealer,Fitchburg,Massachusetts,+19783482677,gary@superiorforklift.com,2,1,0,1,50.0%,2025-11-20,2025-11-20
001Ah000004KsJTIA0,San Tan Rentals - Queen Creek AZ,,Rental House/Dealer,Queen Creek,Arizona,4809887909,strentals@qwestoffice.net,2,0,0,1,0.0%,2026-02-06,
001OJ00000kCy4NYAS,"H&C Rents - Murfreesboro, TN",,Rental House/Dealer,Murfreesboro,Tennessee,+16155642477,hallen@hcrents.com,2,1,0,1,50.0%,2025-11-20,2025-11-20
001Ah000005inIDIAY,Worldwide Forklifts - Fort Lauderdale FL,,Rental House/Dealer,Fort Lauderdale,Florida,+19547689875,,2,2,0,0,100.0%,2026-01-09,2026-01-09
001Ah000003ZVBHIA4,Interstate Rental and Sales - Frederick CO,,Rental House/Dealer,Frederick,Colorado,3034855600,,2,0,0,1,0.0%,2026-01-08,
0011K00002UlN5QQAV,Simplex Equipment Rental - Montreal QC,,Rental House/Dealer,Montréal,Québec,5143317777,,2,0,0,1,0.0%,2025-11-21,
0011K00002Oz6baQAB,Sunstate Equipment - Buckeye AZ,,Rental House/Dealer,Buckeye,AZ,8558088875,dozr@sunstateequip.com,2,0,1,0,0.0%,2025-12-15,
0014100001JYrV7AAL,Bayshore Rental & Equipment - Bay Shore NY,Bayshore Rental & Equipment,Rental House/Dealer,Bay Shore,New York,6312549349,,2,0,0,1,0.0%,2026-02-13,
001OJ00000Ah7TYYAZ,Riverwood Landscape - Milton ON,,Rental House/Dealer,Milton,Ontario,5192796797,,2,0,0,0,0.0%,2026-01-26,
63ac77a9e082a6001aad4fe5,Lift Truck Supply - Tyler TX,,Rental House/Dealer,Tyler,Texas,8008731828,,2,1,0,1,50.0%,2025-12-09,2025-12-09
68405c01deb1b10018682b1e,Empire Tool Rental - Pompano Beach FL,,Rental House/Dealer,Pompano Beach,Florida,19545329197,mark@empiretoolrental.com,2,0,0,0,0.0%,2025-11-20,
0011K00002TYhZpQAL,McCann Rental - Chicago IL,,Rental House/Dealer,Chicago,Illinois,3129429200,,2,0,0,2,0.0%,2025-12-12,
0011K00002P1Gd9QAF,Northside Tool Rental - Gwinnett GA,,Rental House/Dealer,Norcross,Georgia,7709232620,loc3@northsidetoolrental.com,2,1,0,0,50.0%,2025-12-09,2025-11-25
0011K00002801ksQAA,"Ecco Equipment Corporation - Phoenix, AZ","Ecco Equipment Corporation - Williston, ND",Rental House/Dealer,Phoenix,Arizona,6022762040,,2,1,1,0,50.0%,2025-12-08,2025-12-04
0014100000hUBnRAAW,Western States Cat - Hayden ID,Western States Equipment,Rental House/Dealer,Hayden,Idaho,2087626600,jordan.kellogg@wseco.com,2,1,0,0,50.0%,2026-02-10,2026-02-10
6585a0eb5208d5001c1fea65,Sunstate Equipment - Mead CO,,Rental House/Dealer,Longmont,CO,3032768941,dozr@sunstateequip.com,2,1,0,0,50.0%,2026-01-06,2026-01-06
0014100000ik5kpAAA,Best Line Equipment - Warminster PA,Best Line Leasing,Rental House/Dealer,Warminster,Pennsylvania,2156753009,mpixler@bestlineinc.com,2,0,0,1,0.0%,2025-12-19,
0011K00002UjexfQAB,All Access Services - Spring Valley CA,,Rental House/Dealer,Spring Valley,California,6192229337,info@allaccessrentals.com,2,0,0,1,0.0%,2026-02-13,
001OJ00000D9JghYAF,Forest City Demolition - Komoka ON,,Rental House/Dealer,Komoka,Ontario,5196172590,,2,0,0,0,0.0%,2026-02-11,
60896c368025381e4eca81c0,Superior Rents - Joplin MO,,Rental House/Dealer,Joplin,MO,4176248665,joplin@superiorrents.com,2,0,2,0,0.0%,2026-02-04,
0014100001JYrdAAAT,Decker Tool Rental - Danbury CT,Decker Tool Rental,Rental House/Dealer,Danbury,Connecticut,2038267559,,2,0,1,0,0.0%,2026-02-13,
0014100001Rb4OHAAZ,Herc Rentals (9347) - LaGrange GA,Herc Rentals,Partner,LaGrange,Georgia,706-883-6172,lucas.blanton@hercrentals.com,2,2,0,0,100.0%,2026-02-13,2026-02-13
001Ah000003aNu0IAE,C4 Equipment Rental And Sales - Anderson MO,,Rental House/Dealer,Anderson,Missouri,4174363800,,2,0,1,0,0.0%,2026-02-04,
60896c368025381e4eca81be,Superior Rents - Springfield - Kearney,,Rental House/Dealer,Springfield,MO,4178658665,kearney@superiorrents.com,2,0,1,0,0.0%,2026-01-12,
001Ah000004HOwfIAG,Rental Guys - Sacramento CA (formerly Aba Daba Rents),,Rental House/Dealer,Sacramento,California,+15303322160,,2,0,0,0,0.0%,2025-11-25,
0014100001TSbkZAAT,Yancey Cat - Kennesaw GA,Yancey Cat,Partner,Kennesaw,Georgia,6789151177,vance.epperson@yanceyrents.com,2,1,1,0,50.0%,2026-01-13,2026-01-13
0011K00002RhhcZQAR,A-1 Rent All - Tyler (West) TX,,Rental House/Dealer,Tyler,Texas,9035953560,,2,0,0,0,0.0%,2026-01-15,
0011K00002L2ihVQAR,Bobcat of Greenville SC,,Rental House/Dealer,Piedmont,South Carolina,8642693600,rcrumley@bobcatofgreenville.com,2,0,0,0,0.0%,2026-02-04,
0014100001JYrh3AAD,Economy Rentals - Anaheim CA,Economy Rentals Inc.,Rental House/Dealer,Anaheim,California,7145333118,ercorent.la@gmail.com,2,0,1,0,0.0%,2025-12-18,
639cf0bf7af3260012b7be9c,Equipment Share - West Palm Beach (Lake Worth) FL,,Rental House/Dealer,Lake Worth Beach,Florida,5612969710,eddie.parsons@equipmentshare.com,2,1,1,0,50.0%,2026-02-10,2026-02-10
0014100000j6bdoAAA,"Darr Equipment Co. - Longview, TX",Darr Construction Equipment Corp.,Rental House/Dealer,Longview,Texas,8002457702,,2,0,0,1,0.0%,2025-12-08,
6945ad5ab64445001e6f3916,Parks Rental & Sales Inc,,Rental House/Dealer,Vero Beach,Florida,+17725672040,vero@parksrental.com,2,1,0,0,50.0%,2025-12-19,2025-12-19
673fa1ce6281f80018a2e9a8,Wisconsin,,Rental House/Dealer,,Wisconsin,18337746320,,2,0,0,0,0.0%,2025-12-22,
673fa1a8458377001791f73c,Oklahoma,,Rental House/Dealer,,Oklahoma,18337746320,,2,0,0,0,0.0%,2026-01-23,
001OJ0000064kjxYAA,XL Construction INC - Virginia Beach VA,,Rental House/Dealer,Virginia Beach,Virginia,+17573390727,xlayconstruction@gmail.com,2,0,0,0,0.0%,2025-12-03,
001Ah000005ntJbIAI,Rent Rite - Alma MI,,Rental House/Dealer,Alma,Michigan,9896812182,rentnow@rentrite.biz,2,1,0,0,50.0%,2025-12-22,2025-12-22
6887d3df6b8a490016d396ed,Sweetwater Equipment Rental LLC - Sweetwater TX,,Rental House/Dealer,Sweetwater,Texas,13254363261,sweetwaterequipmentrental24@gmail.com,2,0,0,0,0.0%,2026-01-16,
0014100001QO15VAAT,Frank's Supply Company - Albuquerque NM,Frank`s Supply Company,Partner,Albuquerque,New Mexico,5058840000,,2,1,0,0,50.0%,2026-02-07,2026-02-07
0011K00002XmdPNQAZ,Wolter Inc - Brookfield WI,,Rental House/Dealer,Brookfield,Wisconsin,2627818010,cam@wolterinc.com,2,0,0,0,0.0%,2026-01-09,
001Ah000003x3OmIAI,Hugg & Hall Equipment Co - Baton Rouge LA,,Rental House/Dealer,Baton Rouge,Louisiana,2257440077,daryl.middleton@hugghall.com,2,0,2,0,0.0%,2026-01-14,
0011K00002IX5LIQA1,Alpha Equipment Services - Plant City FL,Alpha equipment services llc,Rental House/Dealer,Plant City,Florida,+18637381221,alphaequipment@icloud.com,2,0,0,1,0.0%,2026-01-07,
0011K00002801xcQAA,"Ecco Equipment Corporation - Santa Ana, CA","Ecco Equipment Corporation - Williston, ND",Rental House/Dealer,Santa Ana,California,7145544851,,2,0,0,1,0.0%,2026-02-04,
0011K00002VRcRQQA1,Waters Edge Equipment Rentals - Orangeburg SC,,Rental House/Dealer,Orangeburg,South Carolina,+18035360421,,2,0,1,1,0.0%,2025-12-01,
001OJ00000SmRqfYAF,JRM Equipment - Pittsburg CA,,Rental House/Dealer,Pittsburg,California,4155252601,,2,0,1,0,0.0%,2025-11-20,
001Ah000004EbavIAC,Rental Pro - Richmond KY,,Rental House/Dealer,Richmond,Kentucky,8596235599,,2,2,0,0,100.0%,2025-12-29,2025-12-29
001Ah000004O633IAC,House of Rental - Skokie IL,,Rental House/Dealer,Skokie,Illinois,8476772010,,2,0,0,0,0.0%,2026-01-21,
001Ah000005wxfqIAA,Farm Supply True Value - Barnesville GA,,Rental House/Dealer,Barnesville,Georgia,7703581813,jason@farmsupplystore.com,2,0,1,0,0.0%,2025-11-20,
0011K00002VmF14QAF,ABC Equipment Rental - Tulsa OK,,Rental House/Dealer,Tulsa,Oklahoma,9187448353,,2,0,0,0,0.0%,2026-01-22,
0011K00002UJ5fIQAT,Defatte Equipment Rentals - Ukiah CA,,Rental House/Dealer,Ukiah,California,7074631057,joe@defatte.com,2,0,1,0,0.0%,2025-12-16,
0011K00002X7fylQAB,Patriot Rentals - Midvale (Salt Lake City) UT,,Rental House/Dealer,Sandy,UT,8014036634,,2,0,0,1,0.0%,2026-01-20,
001OJ00000B0hHzYAJ,3J Rentals Inc - Santa Clara CA,,Rental House/Dealer,Santa Clara,California,+14089889333,,2,1,1,0,50.0%,2026-02-02,2026-01-30
673fa188458377001791ee3c,Kansas,,Rental House/Dealer,,Kansas,18337746320,,2,0,0,0,0.0%,2026-02-05,
001OJ00000NMHRZYA5,Oak Grove Rentals  - Oak Grove MO,,Rental House/Dealer,Oak Grove,Missouri,+18166906800,,2,1,1,0,50.0%,2025-12-18,2025-12-18
0011K000024deJPQAY,R.E.P. Rents - Shelbyville KY,R.E.P. Rents,Rental House/Dealer,Shelbyville,Kentucky,5026339928,dwayne@reprents.com,2,0,1,0,0.0%,2025-12-10,
001Ah000004KLGeIAO,Denver East Machinery Company - Aurora CO,,Rental House/Dealer,Aurora,Colorado,3033412020,evan@denvereast.com,2,0,0,1,0.0%,2025-11-26,
63b6fa61eff64f001203a350,Andersen Material Handling - Twinsburgh OH,,Rental House/Dealer,Twinsburg,Ohio,8003627602,,2,0,0,1,0.0%,2025-11-25,
00141000017NzljAAC,Rapid Lift Inc. - Peterborough ON,Rapid Lift Inc.,Rental House/Dealer,Peterborough,Ontario,7057485172,rentals@rapidlift.ca,2,0,1,0,0.0%,2025-12-02,
673fa1846281f80018a2d6a2,Idaho,,Rental House/Dealer,,Idaho,18337746320,,2,0,0,0,0.0%,2026-02-09,
673fa1ea45837700179207d6,Quebec,,Rental House/Dealer,,QC,(226) 749-3887,,2,0,0,0,0.0%,2026-01-08,
0011K00002QlsV5QAJ,ASCO Equipment - Beaumont TX,,Rental House/Dealer,Beaumont,Texas,+14092128100,,2,0,0,1,0.0%,2025-12-30,
0011K00002D7axGQAR,Coastal Rental Center - New Port Richey FL,Coastal Rental Center - Tampa FL,Rental House/Dealer,New Port Richey,Florida,7278476694,,2,1,0,1,50.0%,2025-11-28,2025-11-28
0014100001USserAAD,Dobbs Equipment (John Deere) - Lutz FL,Dobbs Equipment,Rental House/Dealer,Lutz,Florida,813-995-0841,,2,0,0,0,0.0%,2026-02-13,
0014100001JZ0CYAA1,Longhorn Equipment & Supply - San Angelo TX,Longhorn Equipment & Supply,Rental House/Dealer,San Angelo,Texas,3254828877,service@longhornequipmentandsupply.com,2,0,0,0,0.0%,2026-02-09,
0011K00002Xn8whQAB,G&W Equipment - Charleston SC,,Rental House/Dealer,Ladson,South Carolina,8432661020,rental@gwequip.com,2,2,0,0,100.0%,2025-12-12,2025-12-12
0014100001USsOjAAL,Dobbs Equipment (John Deere) - Riverview FL,Dobbs Equipment,Rental House/Dealer,Riverview,Florida,813-620-1000,,2,0,0,0,0.0%,2026-02-06,
0014100000ik4LQAAY,Romco Equipment Co - Dallas TX,Romco Equipment Co,Rental House/Dealer,Dallas,Texas,2148194100,,2,0,0,1,0.0%,2026-01-29,
0014100000gawpAAAQ,Jesco Inc. - Fairfield NJ,Jesco Inc.,Partner,Fairfield,New Jersey,9732272221,nicholas.delvecchio@jesco.us,2,0,2,0,0.0%,2026-01-21,
0011K00002RMg7RQAT,Black Oak Equipment Rental - Sumter SC,,Rental House/Dealer,Sumter,South Carolina,8037759903,bentham@blackoakrentals.com,2,1,1,0,50.0%,2025-12-15,2025-12-08
64272f9377a5310012a5c3d8,Power Motive Corporation - Phoenix AZ,,Rental House/Dealer,Phoenix,Arizona,+18006270087,,2,0,1,1,0.0%,2025-12-15,
0011K00002SK3tCQAT,Tri-Lift Inc - Syracuse NY,,Rental House/Dealer,Syracuse,New York,3157019100,,2,0,0,0,0.0%,2025-11-27,
0011K00002XnFV6QAN,Ward's Equipment Rental - Hamburg MI,,Rental House/Dealer,,Michigan,8102317368,,2,2,0,0,100.0%,2026-01-20,2026-01-20
68ac71f6c0444700197780c3,Synergy Equipment - Hutchins TX,,Rental House/Dealer,Hutchins,Texas,19452708358,,2,2,0,0,100.0%,2026-01-19,2026-01-19
001Ah000005iKe0IAE,Stine Equipment - Midland TX,,Rental House/Dealer,Midland,TX,5125456937,javi@stineequipment.com,2,0,1,0,0.0%,2025-11-21,
0011K000024eEwsQAE,V-Bar Equipment - Abilene TX,V-Bar Equipment Co.,Rental House/Dealer,Abilene,Texas,3256700427,chance@vbarequipment.com,2,2,0,0,100.0%,2026-01-27,2026-01-27
0014100000ik4HhAAI,Hugg & Hall Equipment Co - Texarkana AR,Hugg & Hall Equipment,Rental House/Dealer,Texarkana,Arkansas,+18707731262,rental@hugghall.com,2,0,0,0,0.0%,2026-02-02,
0014100000gadXcAAI,Acme Lift Company - Mesa AZ,Acme Lift Company,Rental House/Dealer,Mesa,,6022540650,jkenny@acmelift.com,2,0,0,0,0.0%,2026-01-18,
673fa187458377001791edae,Iowa,,Rental House/Dealer,,Iowa,18337746320,,2,0,0,0,0.0%,2026-02-17,
001OJ00000OzDqaYAF,Real Rentals - La Vergne TN,,Rental House/Dealer,La Vergne,Tennessee,3305063879,,2,0,1,0,0.0%,2025-11-21,
0014100000j6bdwAAA,"Darr Equipment Co. - Texarkana, TX",Darr Construction Equipment Corp.,Rental House/Dealer,Texarkana,Texas,7136924471,,2,0,0,0,0.0%,2026-02-02,
0011K00002VQ4mYQAT,MW Rentals & Service - Victoria TX,,Rental House/Dealer,Victoria,Texas,3615703100,,2,0,0,0,0.0%,2026-02-16,
0014100000hUCgBAAW,Western States Cat - Meridian ID,Western States Equipment,Rental House/Dealer,Meridian,Idaho,2088842300,ryan.richardson@wseco.com,2,1,0,0,50.0%,2025-12-09,2025-12-09
697a588dd617d4001ec275b4,Herc Rentals,,Rental House/Dealer,Commerce City,Colorado,+17205069729,ronnie.federico@hercrentals.com,2,2,0,0,100.0%,2026-01-28,2026-01-28
0011K00002VPtOMQA1,Big Country Equipment(main location)- San Angelo,,Rental House/Dealer,San Angelo,Texas,+13256510651,,2,0,0,1,0.0%,2026-02-04,
001Ah000004WGLtIAO,Naumann Hobbs Material Handling - San Diego CA,,Rental House/Dealer,San Marcos,California,8559573682,dlphoenixrental@nhmh.com,2,0,1,0,0.0%,2026-02-13,
694966442fe47d001ef0c131,"Straw Hat Rentals, LLC - Malakoff, TX",,Rental House/Dealer,Malakoff,Texas,+19036753823,maddy@strawhatrentals.net,2,0,0,2,0.0%,2025-12-22,
001Ah000004XVN9IAO,Central Power of St Louis MO - Maryland Heights MO,,Rental House/Dealer,St. Louis,Missouri,3144274911,bailey.denny@cpower.com,2,1,0,1,50.0%,2025-12-15,2025-12-15
0014100001MSSxCAAX,American Pride Rental Equipment & Sales - Sarasota FL,American Pride Rental Equipment & Sales,Rental House/Dealer,Sarasota,Florida,9417063392,asap.castoro@gmail.com,2,0,0,0,0.0%,2026-01-22,
0011K00002SlonfQAB,Atlantic Forklift Services - Columbia SC,,Rental House/Dealer,Columbia,South Carolina,8036771216,,2,0,0,0,0.0%,2026-01-05,
0014100000gdnSrAAI,"H&K EQUIPMENT INC - CORAOPOLIS, PA",H&K EQUIPMENT INC,Rental House/Dealer,CORAOPOLIS,Pennsylvania,+14124905314,bwright@hkequipment.com,2,2,0,0,100.0%,2026-01-06,2026-01-06
0011K00002Goj6NQAR,Sunstate Equipment - Lindon UT,Sunstate Equipment Co. ,Partner,Lindon,Utah,8558088875,dozr@sunstateequip.com,2,0,1,0,0.0%,2026-01-19,
001Ah000006u9kPIAQ,Bob Mark New Holland Sales - Sunderland ON,,Rental House/Dealer,Sunderland,Ontario,7053573121,,2,0,0,0,0.0%,2026-01-28,
0011K00002X7IkJQAV,Rental Guys - Orangevale CA,,Rental House/Dealer,Orangevale,California,5303322160,,2,2,0,0,100.0%,2025-12-09,2025-12-09
64399c51ce89730019bbd965,All Choice Rentals - Olds AB,,Rental House/Dealer,Olds,Alberta,4035567717,,2,0,2,0,0.0%,2025-11-19,
0014100000gdnQKAAY,Eaheart Industrial Service Inc - Richmond VA,EAHEART INDUSTRIAL SERVICE INC,Rental House/Dealer,RICHMOND,Virginia,8043557943,bivey@eaheart.com,2,2,0,0,100.0%,2026-02-17,2026-02-17
0011K00002X73n6QAB,Husky Excavating - Barrington IL,,Rental House/Dealer,Barrington,Illinois,2516091569,,2,0,0,0,0.0%,2025-12-08,
6806a2ee75698a0021241eec,HTX Material Handling - Tyler TX,,Rental House/Dealer,Tyler,TX,9374510624,jhill@htxforklifts.com,2,0,0,2,0.0%,2025-12-04,
0011K00002WM8hbQAD,Boyd CAT - Brandenburg KY,,Rental House/Dealer,Brandenburg,Kentucky,5027752660,,2,0,0,2,0.0%,2026-02-03,
65d51b03d32c5600245ab1ef,Empire Cat - Yuma AZ,,Rental House/Dealer,Yuma,AZ,1928317800,dozraz@empire-cat.com,2,0,0,0,0.0%,2026-02-10,
0014100000ANCLQAA5,Coleman Equipment - New Dundee ON,Coleman Equipment,Rental House/Dealer,New Dundee,Ontario,5196962213,rent@coleman-equipment.com,2,0,0,0,0.0%,2025-12-01,
0014100001Sey5HAAR,Slaymaker Rentals - Washington Boro PA,Slaymaker Group,Rental House/Dealer,Washington Boro,Pennsylvania,+17179924480,rental@slaymakerrentals.com,2,0,0,0,0.0%,2026-01-13,
